,image_info,image_confidence,image_margin,image_entropy,image_pred,image_label,dis2mean
12085,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_13594.jpg,1.0,0.9999999999712892,6.969195501284361e-10,0,1,tensor([3.5877])
12086,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_7686.jpg,1.0,0.9999999996009603,8.636001677933795e-09,1,1,tensor([2.8588])
12087,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_3926.jpg,0.9992426633834839,0.9984853289206512,0.006199032236718253,0,1,tensor([10.5122])
12088,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_10228.jpg,0.9999998807907104,0.9999997904447895,1.5845857861792239e-06,0,1,tensor([3.1864])
12089,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_3165.jpg,0.9999619722366333,0.9999239405769913,0.0004250787240510161,1,1,tensor([5.0066])
12090,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_1553.jpg,0.9998472929000854,0.9996945613966091,0.0014947210523209072,0,1,tensor([8.9251])
12091,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_5051.jpg,0.9999998807907104,0.9999997518359152,2.1649228691736715e-06,1,1,tensor([0.9560])
12092,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_13214.jpg,0.9982423782348633,0.9964847738156095,0.01290597334832913,1,1,tensor([8.3270])
12093,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_11312.jpg,0.9999642372131348,0.999928439501673,0.00040224575017196705,1,1,tensor([4.8891])
12094,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_13433.jpg,1.0,0.9999999980817667,3.850251355827461e-08,0,1,tensor([0.1687])
12095,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_1658.jpg,1.0,0.9999999691383294,5.3371404160222e-07,0,1,tensor([2.2706])
12096,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_15463.jpg,1.0,0.9999999999306886,1.6213630670208388e-09,0,1,tensor([2.5383])
12097,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_15897.jpg,0.9999997615814209,0.9999994722466283,4.5945509961407495e-06,0,1,tensor([4.1498])
12098,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_14322.jpg,0.9999998807907104,0.9999997071551405,2.822073897729134e-06,0,1,tensor([3.5180])
12099,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_6985.jpg,0.9999997615814209,0.9999995042476257,4.142916376241941e-06,1,1,tensor([1.4612])
12100,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_2691.jpg,1.0,0.999999999999853,4.3436713399616125e-12,1,1,tensor([8.4468])
12101,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_5456.jpg,1.0,0.9999999968154436,6.23056957004256e-08,1,1,tensor([1.7088])
12102,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_2314.jpg,1.0,0.9999999990720527,1.9299491387686263e-08,0,1,tensor([0.7740])
12103,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_19367.jpg,1.0,0.9999999999998822,3.5059480728708073e-12,1,1,tensor([8.1677])
12104,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_5299.jpg,0.9997548460960388,0.9995097441133112,0.0022828615825872815,0,1,tensor([9.5304])
12105,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_9304.jpg,0.9990529417991638,0.9981059044948779,0.0075400462720301405,0,1,tensor([11.1563])
12106,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_9201.jpg,1.0,0.9999999999998564,4.24655644691261e-12,0,1,tensor([7.8051])
12107,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_6365.jpg,1.0,0.9999999999536706,1.102419521801935e-09,1,1,tensor([4.2263])
12108,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_17599.jpg,1.0,0.9999999992164125,1.64295881099194e-08,0,1,tensor([0.7607])
12109,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_3342.jpg,0.9999592304229736,0.9999184077678365,0.0004533336579388013,1,1,tensor([5.0597])
12110,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_15567.jpg,1.0,0.9999999999999997,1.2264896103717728e-14,0,1,tensor([12.9053])
12111,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_9013.jpg,0.9997438788414001,0.9994877752324101,0.0023740468847353344,0,1,tensor([9.5034])
12112,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_17262.jpg,0.9910110235214233,0.9820220749825239,0.051302216769444416,0,1,tensor([12.3176])
12113,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_6471.jpg,0.9999998807907104,0.999999729597917,2.4936482624251056e-06,1,1,tensor([1.0089])
12114,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_16381.jpg,0.9999853372573853,0.9999706531871198,0.00017807794254166837,1,1,tensor([4.6468])
12115,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_1309.jpg,1.0,0.9999999793602843,3.6524141381455744e-07,0,1,tensor([2.1031])
12116,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_14457.jpg,1.0,0.9999999999985298,4.0056737630361786e-11,1,1,tensor([6.7511])
12117,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_7097.jpg,1.0,0.9999999999918879,2.071636710889344e-10,0,1,tensor([4.3745])
12118,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_13761.jpg,1.0,0.9999999843720229,2.8090043541693087e-07,0,1,tensor([1.7840])
12119,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_6791.jpg,1.0,0.9999999999997674,6.765544850575143e-12,0,1,tensor([7.3102])
12120,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_6804.jpg,0.9999998807907104,0.9999997409575769,2.3261699034524944e-06,1,1,tensor([1.2609])
12121,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_70.jpg,0.999998927116394,0.9999978421506057,1.5973762050259265e-05,0,1,tensor([5.2082])
12122,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_7137.jpg,1.0,0.9999999999999996,1.4413598860895317e-14,0,1,tensor([12.8791])
12123,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_4973.jpg,1.0,0.9999999999999748,7.892550867090039e-13,0,1,tensor([9.0101])
12124,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_19062.jpg,1.0,0.9999999999999957,1.4263664725373653e-13,1,1,tensor([10.6022])
12125,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_11192.jpg,0.9999972581863403,0.999994509026692,3.794264186510579e-05,1,1,tensor([3.2550])
12126,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_15370.jpg,1.0,0.9999999999998185,5.325427791433884e-12,1,1,tensor([7.8253])
12127,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_15354.jpg,1.0,0.9999999934498671,1.234292662492388e-07,1,1,tensor([1.5274])
12128,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_9925.jpg,1.0,0.9999999999999996,1.6634981514649958e-14,1,1,tensor([12.1013])
12129,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_1933.jpg,0.9845637083053589,0.9691273979842663,0.07970188995128315,1,1,tensor([16.0141])
12130,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_2817.jpg,0.999984860420227,0.9999696798640798,0.000183575252272345,0,1,tensor([7.2389])
12131,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_14907.jpg,1.0,0.9999999731566209,4.679672479540467e-07,1,1,tensor([0.2728])
12132,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_5963.jpg,1.0,0.9999999514797082,8.171440010491652e-07,1,1,tensor([0.3978])
12133,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_18297.jpg,1.0,0.9999999605184335,6.730593173526937e-07,0,1,tensor([2.4604])
12134,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_15953.jpg,1.0,0.999999999991832,2.0853727682463294e-10,1,1,tensor([5.3609])
12135,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_5075.jpg,0.9999997615814209,0.999999485628905,4.4061396174951035e-06,1,1,tensor([1.9043])
12136,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_11404.jpg,1.0,1.0,1.5570395476066128e-15,1,1,tensor([14.3736])
12137,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_267.jpg,1.0,0.9999999994035448,1.2668718952425608e-08,0,1,tensor([0.9411])
12138,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_4429.jpg,0.9999983310699463,0.9999966732241319,2.3734842359948182e-05,1,1,tensor([2.7143])
12139,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_18894.jpg,1.0,0.9999999988493525,2.368370895331707e-08,1,1,tensor([1.9600])
12140,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_5211.jpg,1.0,0.999999989340755,1.9567003702402954e-07,0,1,tensor([1.5420])
12141,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_15385.jpg,1.0,0.9999999999995944,1.1573660540670159e-11,0,1,tensor([6.8738])
12142,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_4033.jpg,0.999354898929596,0.9987098106066696,0.0053837913177327435,0,1,tensor([10.6621])
12143,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_9472.jpg,0.9999997615814209,0.9999995325087951,3.7407618659495636e-06,0,1,tensor([3.9131])
12144,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_6706.jpg,0.9999972581863403,0.9999945073323033,3.79626422712037e-05,1,1,tensor([3.3032])
12145,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_15512.jpg,1.0,0.9999999923511549,1.4294705706845274e-07,0,1,tensor([1.1978])
12146,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_16185.jpg,1.0,0.9999999999946333,1.3927101591268816e-10,1,1,tensor([5.7181])
12147,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_1592.jpg,0.9998902082443237,0.9997804029044346,0.0011108592044623059,0,1,tensor([8.7351])
12148,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_19164.jpg,1.0,0.999999974445938,4.467481104381004e-07,0,1,tensor([2.2055])
12149,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_7052.jpg,0.9999998807907104,0.9999997913389862,1.570972012157023e-06,0,1,tensor([3.1364])
12150,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_5028.jpg,1.0,0.9999999873079384,2.3077073382122778e-07,1,1,tensor([0.4493])
12151,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_8721.jpg,1.0,0.9999999999999999,5.604926435582069e-15,0,1,tensor([13.4586])
12152,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_4650.jpg,1.0,0.9999999999167999,1.9310563139920403e-09,1,1,tensor([3.2107])
12153,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_12428.jpg,1.0,0.9999999947291656,1.0046778182145418e-07,1,1,tensor([1.6634])
12154,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_15655.jpg,1.0,0.9999999997205323,6.147766836252553e-09,0,1,tensor([1.8126])
12155,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_11501.jpg,1.0,0.9999999999999553,1.3752661871209466e-12,1,1,tensor([9.0851])
12156,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_5913.jpg,1.0,0.9999999918357183,1.520474763754948e-07,0,1,tensor([1.3124])
12157,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_19520.jpg,1.0,0.9999999996020199,8.614128113817001e-09,0,1,tensor([1.3175])
12158,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_6000.jpg,0.6177429556846619,0.23548594117164612,0.6651582567584295,0,1,tensor([12.2420])
12159,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_3950.jpg,0.9999988079071045,0.9999975714180209,1.8012343242503427e-05,0,1,tensor([5.3768])
12160,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_13862.jpg,1.0,0.9999999978077372,4.3710062924659896e-08,0,1,tensor([0.2847])
12161,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_11656.jpg,1.0,0.9999999999982782,4.664177158370251e-11,1,1,tensor([6.1832])
12162,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_6837.jpg,0.999990701675415,0.9999814178263478,0.0001168724159543607,1,1,tensor([4.4618])
12163,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_1701.jpg,1.0,0.9999999991967263,1.68224198867632e-08,0,1,tensor([0.9021])
12164,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_5925.jpg,1.0,0.9999999994553467,1.1617930103488228e-08,1,1,tensor([3.0316])
12165,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_19439.jpg,0.9999819993972778,0.9999640103378624,0.00021454434896541987,1,1,tensor([4.4170])
12166,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_10714.jpg,1.0,0.9999999667600363,5.723759852099646e-07,0,1,tensor([2.2341])
12167,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_4630.jpg,1.0,0.9999999999999671,1.0203638397469098e-12,0,1,tensor([9.2356])
12168,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_8842.jpg,1.0,0.9999999998926024,2.4652571260721338e-09,0,1,tensor([2.1624])
12169,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_128.jpg,0.999996542930603,0.9999931387073957,4.631791452979352e-05,1,1,tensor([3.4785])
12170,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_1476.jpg,0.999957799911499,0.9999155899531615,0.0004673739620035114,0,1,tensor([8.1265])
12171,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_12642.jpg,0.9426457285881042,0.8852914869785309,0.21962472247423015,1,1,tensor([10.5558])
12172,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_15991.jpg,0.9997816681861877,0.9995633437210927,0.002058680219441595,1,1,tensor([6.4344])
12173,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_18120.jpg,1.0,0.9999999999893568,2.689111621716004e-10,0,1,tensor([4.2269])
12174,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_10.jpg,0.999954342842102,0.999908675064944,0.0005020652512147158,0,1,tensor([8.0718])
12175,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_4406.jpg,0.9999988079071045,0.9999976612160708,1.687725470255019e-05,1,1,tensor([2.9835])
12176,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_14464.jpg,1.0,0.9999999986181587,2.8189353951402926e-08,1,1,tensor([1.8241])
12177,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_1201.jpg,0.9999998807907104,0.9999997806013141,1.7338819802053001e-06,0,1,tensor([3.2776])
12178,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_2530.jpg,1.0,0.9999999897579572,1.884204513687654e-07,0,1,tensor([1.2587])
12179,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_10122.jpg,1.0,0.9999999999999979,7.002617273164963e-14,0,1,tensor([11.0674])
12180,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_131.jpg,1.0,0.9999999999997973,5.925395525801687e-12,1,1,tensor([7.9199])
12181,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_18312.jpg,0.9987251162528992,0.997450205264613,0.009771198102745465,0,1,tensor([10.6399])
12182,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_7013.jpg,1.0,0.9999999999999681,9.908307988781769e-13,1,1,tensor([8.8937])
12183,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_8716.jpg,1.0,0.9999999915293163,1.5744167243004534e-07,1,1,tensor([1.2998])
12184,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_7214.jpg,1.0,0.999999999528408,1.012739404775315e-08,1,1,tensor([2.5006])
12185,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_8921.jpg,1.0,0.9999999983356845,3.3642226340490804e-08,0,1,tensor([0.2148])
12186,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_4415.jpg,0.9999998807907104,0.9999998182244738,1.1569979556305896e-06,1,1,tensor([0.4532])
12187,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_15453.jpg,1.0,0.9999999998151816,4.142083256395735e-09,0,1,tensor([1.8759])
12188,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_12052.jpg,1.0,0.9999999999752732,6.03905703123211e-10,0,1,tensor([3.3177])
12189,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_7592.jpg,1.0,0.9999999999999857,4.564576455586767e-13,1,1,tensor([9.8224])
12190,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_11212.jpg,1.0,0.9999999997499728,5.527964674522262e-09,1,1,tensor([3.3885])
12191,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_12662.jpg,0.9982331991195679,0.9964664039434865,0.012964225884430573,0,1,tensor([11.1970])
12192,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_13079.jpg,0.9996786117553711,0.9993571708910167,0.0029065880589936614,1,1,tensor([6.6014])
12193,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_1623.jpg,1.0,0.9999999756980014,4.260798274651208e-07,1,1,tensor([0.2518])
12194,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_3326.jpg,0.999998927116394,0.9999978603569843,1.5741769096105125e-05,0,1,tensor([5.0371])
12195,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_13266.jpg,1.0,0.9999999941976232,1.1004206564966173e-07,1,1,tensor([1.0591])
12196,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_14934.jpg,1.0,0.9999999999999891,3.5074507182131533e-13,0,1,tensor([9.8073])
12197,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_6332.jpg,0.9999752044677734,0.9999503838043893,0.0002879894203697019,0,1,tensor([7.6884])
12198,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_11585.jpg,1.0,0.9999999925779814,1.3893139058791615e-07,0,1,tensor([1.2430])
12199,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_15951.jpg,0.9995366334915161,0.9990732544683851,0.004020603779248706,0,1,tensor([10.4007])
12200,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_15615.jpg,0.9975167512893677,0.9950334306340665,0.017375514138986345,1,1,tensor([7.8831])
12201,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_16573.jpg,1.0,0.9999999979553935,4.0908610221243776e-08,0,1,tensor([0.3030])
12202,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_2717.jpg,1.0,0.9999999999994236,1.6245048972956083e-11,0,1,tensor([6.5779])
12203,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_6928.jpg,1.0,0.9999999999980471,5.265368599556938e-11,0,1,tensor([5.4821])
12204,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_11401.jpg,0.9963681697845459,0.9927364028990269,0.024028624241752332,1,1,tensor([8.4611])
12205,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_17138.jpg,1.0,0.9999999895126548,1.9268500590925956e-07,1,1,tensor([0.7037])
12206,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_8216.jpg,1.0,0.999999999796944,4.531710613293198e-09,0,1,tensor([1.9512])
12207,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_13514.jpg,1.0,0.9999999983507989,3.335175253798288e-08,1,1,tensor([1.6495])
12208,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_2692.jpg,0.9999996423721313,0.9999993130476241,5.273198584650266e-06,0,1,tensor([4.2477])
12209,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_14074.jpg,1.0,0.9999999954500467,8.739618038266373e-08,1,1,tensor([1.2971])
12210,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_4771.jpg,1.0,0.999999999999709,8.400012231189761e-12,0,1,tensor([6.9200])
12211,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_17792.jpg,0.9999998807907104,0.9999998125109855,1.2458010493671887e-06,0,1,tensor([2.8959])
12212,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_12210.jpg,1.0,0.9999999991543237,1.7666926002955194e-08,1,1,tensor([2.5743])
12213,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_7921.jpg,1.0,0.9999999999294376,1.6493633370976221e-09,0,1,tensor([2.7551])
12214,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_4060.jpg,1.0,0.9999999990430292,1.987365086892377e-08,0,1,tensor([0.4451])
12215,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_5704.jpg,1.0,0.9999999999997536,7.1528869857718175e-12,0,1,tensor([7.4718])
12216,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_7774.jpg,1.0,0.9999999996735289,7.131001931635322e-09,0,1,tensor([1.2288])
12217,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_3484.jpg,1.0,0.9999999999984635,4.1797304770338216e-11,0,1,tensor([5.9248])
12218,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_14756.jpg,1.0,0.9999999999532564,1.1118585945808227e-09,1,1,tensor([4.2184])
12219,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_18827.jpg,0.999996542930603,0.9999930435847091,4.7419116660077216e-05,0,1,tensor([6.3199])
12220,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_1710.jpg,1.0,0.9999999999182216,1.8994659293453206e-09,1,1,tensor([4.1151])
12221,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_12887.jpg,0.9999998807907104,0.9999997453420946,2.2612849168569066e-06,1,1,tensor([1.2990])
12222,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_5170.jpg,0.9997816681861877,0.9995633108192123,0.0020589246624112658,1,1,tensor([6.2277])
12223,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_3070.jpg,1.0,0.9999999972684357,5.3862054120621356e-08,1,1,tensor([1.0883])
12224,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_18255.jpg,0.9999996423721313,0.9999992423885828,6.25012241163587e-06,0,1,tensor([4.2940])
12225,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_11717.jpg,1.0,0.9999999999486354,1.2169337190785964e-09,1,1,tensor([3.9567])
12226,/home/erfan/MLSP project/Datasets/Deepfake and Real images-Kaggle/Validation_small2/Fake/fake_12914.jpg,0.9999737739562988,0.9999475821423403,0.00030255100391459393,0,1,tensor([14.5961])
